"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.072142625E0,-2.617786799E-2,-2.053203410E-2,1.113877040E-1,1.162500142E-1
6.082130625E0,-3.848859468E-3,-3.291103046E-4,-9.560782313E-3,1.031167257E-2
6.092118625E0,4.328605126E-2,-1.336629987E-2,-1.270670128E-1,1.349013193E-1
6.102106625E0,-1.417542889E-2,-1.776878730E-2,1.462651759E-1,1.480208576E-1
6.112094625E0,3.189306676E-2,1.129274244E-2,9.776603043E-2,1.034547749E-1
6.122082625E0,-5.230376656E-3,5.267215257E-2,-2.976875961E-2,6.072801285E-2
6.132070625E0,1.035814952E-2,1.678366851E-2,-2.003899276E-2,2.811661468E-2
6.142058625E0,-8.709750910E-3,4.701768033E-2,-1.831996983E-1,1.893374012E-1
6.152046625E0,-2.242161665E-3,5.731702080E-2,-8.829704940E-2,1.052931009E-1
6.162034625E0,-7.658093772E-4,1.316178436E-2,-2.872093856E-2,3.160239459E-2
6.172022625E0,-3.175667589E-2,-4.350822946E-3,-8.171074569E-2,8.777278670E-2
6.182010625E0,-1.640423675E-2,2.045111183E-2,-1.662842882E-1,1.683383838E-1
6.191998625E0,5.669241940E-2,1.809590818E-2,-2.496614903E-1,2.566560969E-1
6.201986625E0,-2.483953854E-2,1.393501696E-2,-4.982704818E-2,5.739270078E-2
6.211973625E0,2.446911971E-2,-2.078932986E-3,-2.078743637E-2,3.217417120E-2
6.221961625E0,6.144359275E-2,5.030558797E-2,-2.273397446E-2,8.260024737E-2
6.231949625E0,-3.146154224E-2,5.936425891E-2,9.898751378E-3,6.791118579E-2
6.241937625E0,1.257906022E-2,6.383125529E-3,-8.724922836E-2,8.838215259E-2
6.251925625E0,1.961853684E-2,2.336129390E-3,-1.444309044E-1,1.457759604E-1
6.261913625E0,-1.753087986E-2,2.045710979E-2,3.190182388E-2,4.175585536E-2
6.271901625E0,-1.870066103E-2,3.445526641E-3,1.988053322E-1,1.997126598E-1
6.281889625E0,5.474862790E-3,-1.186018274E-2,-1.944082260E-2,2.342186245E-2
6.291877625E0,-1.431682872E-2,1.860353215E-2,-1.357483739E-1,1.377631446E-1
6.301865625E0,4.400481567E-2,1.530490424E-3,3.012485504E-3,4.413435478E-2
6.311853625E0,1.473558758E-2,2.096939212E-2,8.908349991E-2,9.269694118E-2
6.321841625E0,-6.001841387E-4,1.058402450E-2,6.213953018E-2,6.303731440E-2
6.331829625E0,-8.193215074E-3,3.160106229E-2,2.172357559E-2,3.921313106E-2
6.341817625E0,2.437100069E-3,1.943609686E-2,-1.556575584E-1,1.568852345E-1
6.351805625E0,-1.081129389E-2,8.759732042E-3,-2.482961655E-2,2.846272719E-2
6.361793625E0,-1.815557034E-3,-1.302902630E-2,-1.046008408E-2,1.680669904E-2
6.371781625E0,-7.086410241E-3,1.646225323E-2,1.269547462E-1,1.282136131E-1
6.381768625E0,-1.266024743E-2,2.989372557E-2,1.214162636E-1,1.256814455E-1
6.391756625E0,-1.153831978E-2,4.187508157E-2,-1.502687645E-1,1.564204490E-1
6.401744625E0,3.758818628E-2,1.376194509E-2,-1.075887680E-2,4.144896031E-2
6.411732625E0,2.192403002E-2,2.156580812E-2,1.506055641E-1,1.537133147E-1
6.421720625E0,1.413122417E-2,1.744772834E-2,7.471338272E-2,7.801412871E-2
6.431708625E0,-2.653441110E-2,-1.107926311E-3,4.537439346E-2,5.257507066E-2
6.441696625E0,-3.028255856E-2,-3.886021835E-3,-3.455879867E-2,4.611339376E-2
6.451684625E0,3.811520314E-2,4.198584063E-3,-2.182268590E-1,2.215702119E-1
6.461672625E0,2.722661408E-2,-6.773244449E-3,-9.862557113E-2,1.025386202E-1
6.471660625E0,2.497597281E-2,2.360851007E-3,2.217322648E-2,3.348170855E-2
6.481648625E0,-2.953742457E-2,1.440264575E-2,2.022785783E-2,3.858836466E-2
6.491636625E0,2.649369986E-2,9.282242430E-3,-2.117896593E-1,2.136420743E-1
6.501624625E0,4.452373779E-3,4.386081428E-2,-2.270579088E-1,2.312982676E-1
6.511612625E0,2.503120616E-2,1.478714929E-2,-1.067081773E-1,1.105977223E-1
6.521600625E0,-2.731580468E-4,3.152830100E-2,-1.137447166E-1,1.180337619E-1
6.531588625E0,-3.805037442E-2,-1.225055976E-2,4.043466568E-2,5.685832742E-2
6.541576625E0,-3.720848272E-2,-1.164966470E-2,7.306739151E-2,8.281925849E-2
6.551563625E0,1.745270304E-2,2.848871731E-2,-2.053536290E-1,2.080536392E-1
6.561551625E0,-8.520272572E-3,4.183445256E-2,-1.905350304E-1,1.952596073E-1
6.571539625E0,-1.628594598E-3,1.016968988E-3,1.109374684E-1,1.109540826E-1
6.581527625E0,3.888075213E-3,2.137064131E-2,1.652744740E-1,1.666957504E-1
6.591515625E0,-2.582556639E-2,8.214391474E-2,-6.659393907E-2,1.088546523E-1
6.601503625E0,-4.985757248E-2,3.106309104E-2,3.910033107E-3,5.887258715E-2
6.611491625E0,-8.856015812E-3,-1.041827763E-2,-3.336304307E-2,3.605637486E-2
6.621479625E0,5.244287205E-3,1.976836261E-2,-1.128477538E-1,1.146861205E-1
6.631467625E0,-4.123803657E-2,9.681818535E-3,2.073370045E-1,2.116198165E-1
6.641455625E0,-1.941791111E-2,-2.245793563E-2,1.214168483E-1,1.249938606E-1
6.651443625E0,1.705176906E-2,1.449919904E-2,-2.516074437E-1,2.526010596E-1
6.661431625E0,3.983886638E-2,1.399758445E-2,-1.423352623E-1,1.484668129E-1
6.671419625E0,3.592143289E-2,-1.189678151E-2,1.763531935E-1,1.803672133E-1
6.681407625E0,2.667888529E-2,-6.650442642E-4,1.956630385E-1,1.974746309E-1
6.691395625E0,1.947308279E-2,4.526597329E-2,-1.305092686E-1,1.395022526E-1
6.701383625E0,2.790257734E-2,-6.412769314E-3,-7.422630966E-2,7.955641066E-2
6.711371625E0,-1.297045479E-2,-4.728955759E-2,1.670724928E-1,1.741199380E-1
6.721359625E0,8.145344422E-3,-2.222828167E-3,-4.054634750E-2,4.141610673E-2
6.731346625E0,2.978126945E-2,2.924583580E-2,1.124594986E-2,4.322862837E-2
6.741334625E0,1.154915997E-2,-4.013862298E-3,1.359366542E-1,1.364854137E-1
6.751322625E0,-7.916714864E-3,1.841276903E-2,-7.766973495E-2,8.021403970E-2
6.761310625E0,4.375638210E-2,3.330770009E-2,-7.751946151E-2,9.504362563E-2
6.771298625E0,3.286938047E-2,5.802336445E-2,-3.066747665E-2,7.340028010E-2
6.781286625E0,3.196707972E-2,1.671731974E-2,-6.389895737E-2,7.337874160E-2
6.791274625E0,-2.926021630E-2,4.055897155E-3,2.860925674E-2,4.112298787E-2
6.801262625E0,1.927297554E-2,-5.731092462E-3,-1.529637462E-1,1.542796184E-1
6.811250625E0,3.783932534E-3,1.476963277E-2,-2.640327770E-1,2.644726215E-1
6.821238625E0,2.731206109E-2,-1.907293110E-2,-6.614370346E-2,7.405886098E-2
6.831226625E0,1.378349185E-2,5.535524797E-3,-1.652382213E-1,1.659044799E-1
6.841214625E0,-4.186571004E-3,1.893335395E-2,9.417291641E-2,9.614851769E-2
6.851202625E0,3.767311252E-2,-1.316334438E-2,-1.150790513E-2,4.153274519E-2
6.861190625E0,-2.309550141E-2,2.310041444E-2,-3.053474486E-1,3.070897193E-1
6.871178625E0,1.891867995E-2,3.864325696E-2,8.459166884E-2,9.490504832E-2
6.881166625E0,4.696343827E-2,4.967723155E-2,2.562249899E-3,6.841021118E-2
6.891154625E0,-5.185183390E-2,-1.539638119E-3,-1.225781053E-1,1.331028740E-1
6.901142625E0,-6.905602799E-2,-4.594285703E-2,2.196108949E-1,2.347518398E-1
6.911130625E0,4.840653566E-2,-1.271094120E-2,-5.071874857E-3,5.030392266E-2
6.921118625E0,-2.511138153E-2,6.249203506E-2,-2.535557359E-1,2.623477600E-1
6.931105625E0,-7.302487129E-2,9.703810690E-3,1.056966090E-1,1.288354335E-1
6.941093625E0,1.934979561E-3,4.899002840E-3,3.640599257E-1,3.640980278E-1
6.951081625E0,-3.768106565E-2,9.873384512E-2,-5.925977647E-2,1.211608682E-1
6.961069625E0,-3.062863607E-2,3.792601374E-2,-2.480178380E-1,2.527634147E-1
6.971057625E0,-1.680318930E-2,-1.719433834E-2,1.649733424E-1,1.667159145E-1
6.981045625E0,-5.019976707E-2,6.010456666E-2,2.419139296E-1,2.542733271E-1
6.991033625E0,1.110525010E-3,9.556311021E-2,-1.978721166E-1,2.197428402E-1
7.001021625E0,-8.533984407E-3,1.538506934E-2,-3.874949813E-3,1.801511822E-2
7.011009375E0,5.609699012E-2,-9.865758007E-3,1.471609694E-1,1.577991014E-1
7.020997375E0,4.544300688E-2,7.140991601E-2,-1.378469396E-1,1.617597655E-1
7.030985375E0,5.202627735E-2,3.866053366E-2,-1.360588610E-2,6.623058609E-2
7.040973375E0,9.637927873E-3,3.187584031E-2,2.577809340E-1,2.599230055E-1
7.050961375E0,5.231064846E-2,4.773294099E-2,-9.398755968E-2,1.176796455E-1
7.060949375E0,1.743783375E-2,2.949410036E-2,-2.782543749E-1,2.803559829E-1
7.070937375E0,-2.697894453E-3,-2.467290203E-2,2.411976457E-3,2.493688753E-2
7.080925375E0,-1.003424461E-3,1.697641878E-2,8.773454726E-2,8.936753570E-2
7.090913375E0,1.675794647E-2,3.021037742E-2,-1.614884019E-2,3.813503263E-2
7.100901375E0,-1.395851660E-2,6.628835353E-3,-1.294632018E-1,1.303821393E-1
7.110888375E0,-2.432536729E-2,3.266023287E-2,-1.826026976E-1,1.870886407E-1
7.120876375E0,7.016209278E-2,1.425565794E-2,-5.012817979E-2,8.740009986E-2
7.130864375E0,1.629540887E-2,3.990651593E-2,-6.120572984E-2,7.486128325E-2
7.140852375E0,-1.160357334E-2,1.690853283E-2,-1.689728379E-2,2.657178196E-2
7.150840375E0,4.088436567E-3,1.038143446E-4,5.869552016E-2,5.883782948E-2
7.160828375E0,-3.521649623E-2,1.919058690E-2,-2.653811449E-1,2.683945459E-1
7.170816375E0,-4.278740025E-3,-6.366886944E-3,-1.348531651E-1,1.350711702E-1
7.180804375E0,2.488199938E-2,-3.234262856E-2,9.237431288E-2,1.009860049E-1
7.190792375E0,-2.208472567E-2,3.368204294E-2,6.303298473E-3,4.076698047E-2
7.200780375E0,-2.456509399E-2,5.450726009E-2,-6.749265611E-2,9.016509233E-2
7.210768375E0,1.802229494E-2,-5.753108599E-3,1.364740133E-3,1.896744287E-2
7.220756375E0,2.209906048E-2,-9.359770571E-4,-1.252725023E-1,1.272102369E-1
7.230744375E0,-3.598340424E-2,5.683684562E-2,8.249602675E-2,1.064463566E-1
7.240732375E0,2.895121379E-2,4.028631086E-2,7.471162856E-2,8.968270214E-2
7.250720375E0,-3.347092191E-2,-2.950935565E-2,-2.423203111E-2,5.077692405E-2
7.260708375E0,-5.529902791E-2,-2.969623815E-2,-1.061094224E-2,6.365878685E-2
7.270696375E0,7.329870828E-2,-1.676073532E-3,-8.470744371E-2,1.120306247E-1
7.280684375E0,3.420619329E-2,-3.055215860E-3,1.910197645E-1,1.940823239E-1
7.290672375E0,-4.678527178E-2,1.991958622E-2,8.518925428E-2,9.921119199E-2
7.300660375E0,4.450957200E-2,4.857395332E-2,-6.988884509E-2,9.604676782E-2
7.310647375E0,2.179505324E-2,6.196776822E-2,9.027867079E-2,1.116479603E-1
7.320635375E0,-9.540254247E-3,1.535970133E-2,2.710944593E-2,3.258617705E-2
7.330623375E0,2.301431647E-2,3.221478924E-3,1.393625379E-2,2.709715591E-2
7.340611375E0,-5.283059841E-3,4.367802941E-2,2.606104016E-2,5.113568997E-2
7.350599375E0,-2.684857560E-2,7.059132409E-2,-7.318316638E-2,1.051653788E-1
7.360587375E0,1.939129486E-2,3.094127710E-2,5.749567151E-2,6.811121190E-2
7.370575375E0,5.100824970E-2,3.124345024E-2,-1.454822338E-1,1.572993168E-1
7.380563375E0,3.630759581E-2,6.042462406E-2,-2.828964794E-1,2.915472427E-1
7.390551375E0,6.969294052E-2,1.483148991E-2,3.638956189E-2,8.000799501E-2
7.400539375E0,1.492061084E-2,5.727450058E-2,1.820372719E-1,1.914172442E-1
7.410527375E0,2.805892183E-2,9.935294649E-2,-2.779567516E-1,2.965101462E-1
7.420515375E0,6.298103930E-3,2.064753716E-2,-2.260147655E-1,2.270433023E-1
7.430503375E0,1.909650040E-2,-4.138241711E-2,1.282984364E-1,1.361531107E-1
7.440491375E0,-3.857005713E-2,4.341319165E-2,-1.613498229E-1,1.714821269E-1
7.450479375E0,4.326087054E-3,1.038249084E-2,3.549142957E-2,3.723107194E-2
7.460467375E0,-3.249863045E-2,-4.615824013E-3,7.066886365E-2,7.792018418E-2
7.470455375E0,-4.106964132E-2,4.294867605E-2,-2.863393199E-1,2.924406100E-1
7.480443375E0,3.939998260E-2,3.542499515E-2,-1.095563561E-1,1.216958671E-1
7.490430375E0,3.735452606E-2,-2.683034873E-3,1.203655189E-1,1.260571991E-1
7.500418375E0,-5.704912696E-2,7.946874277E-3,2.710184455E-3,5.766368699E-2
7.510406375E0,5.061392124E-3,2.034949819E-2,-1.207830101E-1,1.225897847E-1
7.520394375E0,-1.342796058E-2,-1.427837643E-2,-1.164420372E-1,1.180801854E-1
7.530382375E0,-2.030864762E-2,-4.682691492E-2,7.306329846E-2,8.912601591E-2
7.540370375E0,2.830703564E-2,-9.031345487E-3,-2.603063464E-2,3.950249875E-2
7.550358375E0,9.267225821E-3,1.674893810E-3,1.243936658E-2,1.560206988E-2
7.560346375E0,-3.603360807E-2,-3.599938815E-3,3.758707166E-2,5.219356690E-2
7.570334375E0,3.523412010E-2,-2.300177693E-2,1.348718762E-2,4.418630095E-2
7.580322375E0,3.565316903E-5,3.953145359E-2,5.403411984E-3,3.989904704E-2
7.590310375E0,1.048040887E-2,4.131007152E-2,5.959072888E-2,7.326265043E-2
7.600298375E0,-8.044638124E-4,2.480346853E-2,1.512002259E-1,1.532232604E-1
7.610286375E0,-2.020313050E-2,-2.188646623E-2,3.968212903E-2,4.961708627E-2
7.620274375E0,-6.276264694E-2,1.805893482E-2,1.528286755E-2,6.707340023E-2
7.630262375E0,6.766000525E-2,1.749803724E-2,-4.204791248E-2,8.156031242E-2
7.640250375E0,1.394156996E-2,-1.095906399E-2,1.266512758E-1,1.278867237E-1
7.650238375E0,-2.085895512E-2,1.213468896E-2,5.914107800E-2,6.387498565E-2
7.660226375E0,6.100357150E-2,3.982050704E-2,-6.090869129E-2,9.495776530E-2
7.670213375E0,2.902007846E-2,4.477312610E-2,-8.485888660E-2,1.002388568E-1
7.680201375E0,-3.158498245E-2,3.533841067E-2,-1.109053087E-1,1.206084652E-1
7.690189375E0,1.960376806E-2,8.151139675E-3,-4.159943104E-2,4.670397695E-2
7.700177375E0,1.183369211E-2,3.461976503E-2,-8.590729237E-2,9.337358985E-2
7.710165375E0,-5.242820947E-2,4.739436893E-2,-1.770677233E-1,1.906513099E-1
7.720153375E0,2.838523130E-3,1.234508137E-2,-1.332083434E-1,1.338092710E-1
7.730141375E0,3.501392447E-2,7.111436210E-4,-1.405430907E-1,1.448407435E-1
7.740129375E0,-1.260006108E-2,4.440370998E-2,-1.144978380E-1,1.234512289E-1
7.750117375E0,7.079320378E-2,3.516730196E-3,-9.416356087E-3,7.150323667E-2
7.760105375E0,2.249051330E-2,1.624986797E-2,7.949932873E-2,8.420228421E-2
7.770093375E0,2.394937533E-2,6.395252792E-2,-1.740739489E-1,1.869899411E-1
7.780081375E0,7.661108742E-3,1.781755559E-2,-1.456336766E-1,1.469194529E-1
7.790069375E0,-4.182977879E-3,-2.870543887E-2,7.321123302E-2,7.874886771E-2
7.800057375E0,-1.131088936E-2,3.008201505E-2,1.443133754E-1,1.478486190E-1
7.810045375E0,-5.026929526E-4,4.559560094E-2,-1.338082677E-1,1.413642955E-1
7.820033375E0,-4.136124379E-2,2.028730300E-3,-2.043122399E-1,2.084666870E-1
7.830021375E0,-8.934030459E-3,4.009403796E-3,1.594319361E-1,1.597323839E-1
7.840009375E0,-6.820285984E-3,8.081741905E-2,3.128260374E-4,8.110529812E-2
7.849997375E0,1.502485459E-2,6.318325818E-2,-9.234449208E-2,1.128954188E-1
7.859984375E0,-3.778077895E-2,2.452444442E-3,1.122805738E-1,1.184918943E-1
7.869972375E0,-3.920421964E-2,1.626855508E-2,3.519088268E-2,5.513651192E-2
7.879960375E0,7.203387102E-3,1.198367548E-2,-1.085102892E-1,1.094074043E-1
7.889948375E0,-1.130753521E-2,-2.813118063E-2,1.444636488E-1,1.476108719E-1
7.899936375E0,1.014249119E-2,-2.099294772E-2,7.351119518E-2,7.711984050E-2
7.909924375E0,3.309003520E-2,7.986711860E-3,-9.266082644E-3,3.527886454E-2
7.919912375E0,-2.880044471E-2,1.931300155E-2,7.755337536E-2,8.495283206E-2
7.929900375E0,4.669770973E-2,-2.924976897E-2,6.602792859E-2,8.599949089E-2
7.939888375E0,1.590560972E-2,2.022832835E-2,8.967874646E-2,9.329764871E-2
7.949876375E0,2.122504792E-2,6.905821613E-2,-6.689624012E-2,9.846139759E-2
7.959864375E0,2.043521928E-4,2.628241438E-2,1.356331837E-1,1.381563158E-1
7.969852375E0,-4.147351490E-2,-2.800570075E-2,1.697622120E-1,1.769846896E-1
7.979840375E0,-5.497448003E-2,4.153324787E-2,-2.402351940E-1,2.499202924E-1
7.989828375E0,2.885089293E-2,2.015344287E-2,-2.019218981E-2,4.057412737E-2
7.999816375E0,1.699358469E-2,-5.008855120E-3,-3.950203478E-2,4.329297059E-2
8.009803875E0,-1.916127773E-2,3.882969635E-2,-2.872444689E-2,5.196146391E-2
8.019791875E0,-2.354492731E-3,6.105134508E-2,-1.091090441E-2,6.206334028E-2
8.029779875E0,5.462382525E-2,8.208484872E-2,-3.357354283E-1,3.499142216E-1
8.039766875E0,-2.582799664E-3,2.761475500E-2,-2.093987328E-1,2.112275428E-1
8.049754875E0,1.601707798E-2,1.036130839E-2,-2.034187853E-2,2.788719278E-2
8.059742875E0,6.000199827E-2,2.515523794E-2,3.459388196E-2,7.368692192E-2
8.069730875E0,-7.008651295E-2,4.999322331E-2,-1.240779161E-2,8.697927895E-2
8.079718875E0,-3.226624246E-2,1.722351046E-2,-2.272111058E-1,2.301361474E-1
8.089706875E0,5.991416213E-2,-9.792039692E-3,-1.203339440E-1,1.347807439E-1
8.099694875E0,1.463512511E-2,1.446532745E-2,1.637758327E-1,1.650634907E-1
8.109682875E0,5.224069201E-2,-1.369561460E-2,4.746769667E-2,7.190161325E-2
8.119670875E0,2.161022697E-3,2.285581581E-2,-6.569931507E-3,2.387932863E-2
8.129658875E0,2.733785736E-2,2.158621171E-2,-2.228958607E-3,3.490402895E-2
8.139646875E0,8.295138781E-3,-1.066883653E-2,-3.755608141E-2,3.991356476E-2
8.149634875E0,4.415256522E-3,-2.655778169E-2,3.534232557E-2,4.442848450E-2
8.159622875E0,-3.010304447E-2,1.786402611E-2,1.729068446E-1,1.764145505E-1
8.169610875E0,-3.235770113E-2,9.349857713E-4,-2.722697496E-2,4.229897383E-2
8.179598875E0,-8.897258097E-3,-2.595705794E-3,-1.269196630E-1,1.272576117E-1
8.189586875E0,-2.395531163E-2,1.876652672E-2,1.218629909E-1,1.256050478E-1
8.199574875E0,2.541034556E-2,6.284361260E-2,-3.246608019E-2,7.516017343E-2
8.209562875E0,2.749155690E-2,2.560240375E-2,1.498524427E-2,4.044534986E-2
8.219549875E0,-4.774964210E-2,-6.452331666E-3,1.537472731E-1,1.611207153E-1
8.229537875E0,2.676470689E-2,2.873580328E-2,-1.177886510E-1,1.241622416E-1
8.239525875E0,-6.891007600E-3,2.139108372E-2,2.860457897E-3,2.265494798E-2
8.249513875E0,3.026638164E-3,-2.870733237E-2,5.689808607E-2,6.380175287E-2
8.259501875E0,1.931735727E-2,-8.990444670E-3,2.561314344E-2,3.331698522E-2
8.269489875E0,-1.173453841E-2,1.250672490E-2,1.163250929E-1,1.175825021E-1
8.279477875E0,-2.120807958E-2,1.188625538E-2,-1.143452257E-1,1.169012247E-1
8.289465875E0,-2.428219839E-2,-2.968859337E-2,1.303987563E-2,4.051019737E-2
8.299453875E0,2.680371878E-2,-2.241051151E-2,2.785905898E-2,4.468554054E-2
8.309441875E0,-3.826292870E-3,6.243321572E-2,-1.408407140E-1,1.541059819E-1
8.319429875E0,-2.097794139E-2,4.214644263E-2,5.555147231E-2,7.281732436E-2
8.329417875E0,-2.127955494E-2,1.478127580E-2,-9.548386216E-2,9.893671465E-2
8.339405875E0,-3.805942618E-2,2.815656577E-2,-2.206242174E-1,2.256465320E-1
8.349393875E0,9.777783678E-3,-1.784206479E-2,-5.521759629E-2,5.884664196E-2
8.359381875E0,4.716672495E-2,-1.872270458E-2,-1.864951891E-1,1.932762147E-1
8.369369875E0,-4.151508038E-2,4.748232384E-2,1.312945497E-1,1.456582705E-1
8.379357875E0,1.694501968E-2,3.927121595E-2,-3.261459947E-2,5.378730512E-2
8.389345875E0,6.650806722E-2,2.870844014E-2,-2.613395494E-1,2.711933953E-1
8.399332875E0,9.242855951E-3,-8.816938824E-3,1.001592958E-1,1.009705568E-1
8.409320875E0,-3.057072808E-2,4.077302760E-2,2.366777480E-2,5.618872448E-2
8.419308875E0,5.628316455E-2,5.462727419E-2,-2.333477587E-1,2.461769895E-1
8.429296875E0,-3.022802642E-2,1.258466760E-2,1.631782472E-1,1.664309100E-1
8.439284875E0,-5.072527187E-2,2.824503003E-2,1.092903078E-1,1.237546213E-1
8.449272875E0,6.266031610E-2,5.450414462E-2,-3.373814195E-1,3.474524993E-1
8.459260875E0,2.280080174E-2,3.592941114E-2,-5.551755846E-2,6.994997099E-2
8.469248875E0,-4.180590170E-3,-3.349542083E-3,2.736485231E-1,2.737009517E-1
8.479236875E0,-4.016843007E-3,5.847097795E-2,1.814391017E-3,5.863686813E-2
8.489224875E0,5.662753814E-2,5.553453365E-2,-2.206230479E-1,2.344467782E-1
8.499212875E0,-2.262670032E-3,-5.165208753E-3,-3.755432725E-2,3.797534137E-2
8.509200875E0,4.662453845E-3,-2.693480604E-2,1.350367677E-1,1.377757268E-1
8.519188875E0,-1.546181747E-2,5.246957396E-2,8.010159194E-2,9.699685058E-2
8.529176875E0,-4.237287149E-2,5.244783419E-2,-5.761144638E-2,8.868660724E-2
8.539164875E0,-6.774561785E-3,-1.237621551E-2,-5.147420883E-2,5.337283553E-2
8.549152875E0,-1.217921802E-2,2.826444918E-2,2.845898330E-2,4.191808881E-2
8.559140875E0,1.316905798E-2,5.769941957E-2,6.588174820E-2,8.856100639E-2
8.569128875E0,4.270608512E-2,2.719285555E-2,1.513545924E-1,1.595978501E-1
8.579115875E0,-5.733834486E-3,-1.783504699E-3,-3.321160018E-2,3.375008346E-2
8.589103875E0,-2.396392028E-2,2.941996177E-2,-5.297051132E-2,6.515887273E-2
8.599091875E0,2.247480804E-2,2.407009978E-2,-3.635506332E-2,4.905280144E-2
8.609079875E0,-4.202497244E-3,-1.217145104E-2,-8.380638778E-2,8.478983333E-2
8.619067875E0,-1.263923058E-2,-3.084588297E-2,1.350391066E-1,1.390926992E-1
8.629055875E0,-1.697496611E-2,-4.869924362E-3,3.878984392E-2,4.262062445E-2
8.639043875E0,-1.572345525E-2,3.867172102E-2,-4.221023118E-1,4.241616328E-1
8.649031875E0,-4.420642927E-3,-2.219930597E-2,-2.392973006E-2,3.293908393E-2
8.659019875E0,4.908109878E-2,-5.241692618E-2,7.187105119E-2,1.015969311E-1
8.669007875E0,1.358215463E-2,5.069222140E-2,-2.453193480E-1,2.508700036E-1
8.678995875E0,2.232595301E-2,6.451221609E-3,-1.330066144E-2,2.677637079E-2
8.688983875E0,-1.655967789E-2,-2.459631264E-3,-1.724203563E-1,1.732312096E-1
8.698971875E0,-1.884926139E-2,2.660540224E-3,-1.936761546E-1,1.946094191E-1
8.708959875E0,3.295676665E-2,-4.325852823E-2,8.743926287E-2,1.029712262E-1
8.718947875E0,5.350646345E-2,-3.226596837E-2,-7.587171614E-2,9.828810536E-2
8.728935875E0,-4.117609719E-2,6.297629415E-3,1.354893422E-1,1.417479911E-1
8.738923875E0,-4.613898543E-3,3.246995397E-2,-3.051603377E-2,4.479748082E-2
8.748910875E0,7.127085506E-3,3.272025134E-2,-2.065505540E-1,2.092475605E-1
8.758898875E0,3.913464691E-2,-3.311528330E-3,6.857731462E-2,7.902743124E-2
8.768886875E0,-8.078322426E-3,3.981021503E-2,7.830708146E-2,8.821627696E-2
8.778874875E0,4.107281846E-3,2.136372972E-2,9.671937883E-2,9.913585100E-2
8.788862875E0,-3.463703259E-2,3.619527445E-2,-3.261109114E-2,5.977712927E-2
8.798850875E0,-4.317468007E-2,5.908480768E-2,-1.876886058E-1,2.014499447E-1
8.808838875E0,1.932963871E-2,1.879429642E-2,-3.216202497E-2,4.196732492E-2
8.818826875E0,2.181877329E-2,3.437092946E-2,3.130599260E-2,5.135644879E-2
8.828814875E0,-2.682803040E-3,3.602777456E-2,1.155813271E-1,1.210959997E-1
8.838802875E0,4.979625894E-2,2.561066980E-2,-9.293506086E-2,1.085011491E-1
8.848790875E0,2.853225622E-2,7.103732047E-2,-2.616342491E-1,2.726038717E-1
8.858778875E0,2.598415841E-2,1.576745098E-3,-1.913910627E-2,3.231049369E-2
8.868766875E0,2.436685968E-2,-5.026264291E-3,3.834194720E-2,4.570680582E-2
8.878754875E0,6.501086824E-3,2.927175085E-2,-4.338750958E-2,5.274064387E-2
8.888742875E0,-2.486793180E-2,4.750456153E-3,-2.263065416E-1,2.277183164E-1
8.898730875E0,-1.949154948E-2,-2.382362137E-2,-2.625312120E-1,2.643295721E-1
8.908718875E0,-3.908727191E-3,1.780778206E-2,-7.527003765E-2,7.744658687E-2
8.918706875E0,7.058094072E-3,8.647406115E-2,-3.258489561E-1,3.372019012E-1
8.928693875E0,2.611014764E-3,1.353302660E-2,-2.968093443E-1,2.971291757E-1
8.938681875E0,-1.771190143E-2,-1.821191603E-2,-1.138891429E-1,1.166881408E-1
8.948669875E0,1.011783010E-2,6.167056065E-3,-2.791449058E-1,2.793962804E-1
8.958657875E0,-1.142379887E-2,3.823129778E-2,-4.475453013E-1,4.493205226E-1
8.968645875E0,1.268102332E-2,-4.642705673E-2,-3.108794993E-1,3.145828079E-1
8.978633875E0,1.579197046E-3,-3.206516448E-2,-1.243667686E-1,1.284436132E-1
8.988621875E0,4.725180193E-2,4.583598089E-3,-3.545886058E-1,3.577524584E-1
8.998609875E0,9.135376247E-3,9.894617214E-3,-4.699986094E-1,4.701915050E-1
9.008602125E0,8.491354550E-3,-4.923189299E-2,-1.508616722E-1,1.589186160E-1
9.018590125E0,5.080575331E-2,-8.075135008E-3,-3.710537803E-1,3.746029101E-1
9.028578125E0,4.162799103E-2,1.584506363E-2,-4.810749900E-1,4.831325923E-1
9.038566125E0,-2.353070555E-2,-4.477988695E-2,-2.788449436E-1,2.833962508E-1
9.048554125E0,5.249307702E-2,-2.978815363E-2,-3.532402378E-1,3.583594883E-1
9.058542125E0,-4.265244605E-2,1.776058864E-2,-3.662625718E-1,3.691651950E-1
9.068530125E0,-4.234771704E-3,-3.771386944E-2,-5.166997361E-1,5.180915812E-1
9.078518125E0,1.036729379E-2,-4.763816128E-2,-4.717931199E-1,4.743054113E-1
9.088506125E0,-4.464537586E-4,-1.321082217E-2,-3.027939695E-1,3.030823537E-1
9.098494125E0,-7.195557087E-2,5.920832554E-2,-5.701386094E-1,5.777034394E-1
9.108481125E0,1.244629873E-2,4.991921035E-3,-4.729906297E-1,4.731806900E-1
9.118469125E0,-2.201282547E-2,-4.404620756E-4,-2.273502696E-1,2.284138865E-1
