"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.091697754E1,-5.987548828E-2,1.501377869E-1,9.783654785E0,9.784989902E0
1.092696454E1,-5.059478760E-2,1.404080200E-1,9.791438599E0,9.792575967E0
1.093695254E1,-5.598358154E-2,1.396595764E-1,9.787846069E0,9.789002484E0
1.094693954E1,-5.553451538E-2,1.347198486E-1,9.785750427E0,9.786835287E0
1.095692754E1,-5.119354248E-2,1.444496155E-1,9.778415680E0,9.779616541E0
1.096691454E1,-5.284011841E-2,1.392105103E-1,9.783954163E0,9.785087159E0
1.097690254E1,-5.807922363E-2,1.381626892E-1,9.779762878E0,9.780911209E0
1.098688954E1,-5.822891235E-2,1.407073975E-1,9.790091400E0,9.791275647E0
1.099687754E1,-5.538482666E-2,1.369651794E-1,9.788744202E0,9.789859038E0
1.100686454E1,-6.496490479E-2,1.395098877E-1,9.789941711E0,9.791151217E0
1.101685154E1,-5.822891235E-2,1.414558411E-1,9.786349182E0,9.787544670E0
1.102683954E1,-6.227050781E-2,1.416055298E-1,9.787397003E0,9.788619404E0
1.103682654E1,-6.017486572E-2,1.377136230E-1,9.785151672E0,9.786305703E0
1.104681454E1,-4.939727783E-2,1.381626892E-1,9.786648560E0,9.787748416E0
1.105680154E1,-5.957611084E-2,1.466949463E-1,9.798923035E0,9.800202108E0
1.106678954E1,-5.807922363E-2,1.414558411E-1,9.794432373E0,9.795625986E0
1.107677654E1,-6.256988525E-2,1.381626892E-1,9.780960388E0,9.782136272E0
1.108676454E1,-6.107299805E-2,1.456471252E-1,9.787546692E0,9.788820830E0
1.109675154E1,-5.628295898E-2,1.372645569E-1,9.796378326E0,9.797501602E0
1.110673954E1,-6.256988525E-2,1.344204712E-1,9.779014435E0,9.780138402E0
1.111672654E1,-5.343887329E-2,1.401086426E-1,9.780062256E0,9.781211779E0
1.112671454E1,-6.002517700E-2,1.456471252E-1,9.795779572E0,9.797046163E0
1.113670154E1,-5.164260864E-2,1.381626892E-1,9.794881439E0,9.795991951E0
1.114668954E1,-5.478607178E-2,1.393601990E-1,9.797426147E0,9.798570401E0
1.115667654E1,-5.074447632E-2,1.396595764E-1,9.783205719E0,9.784334108E0
1.116666354E1,-5.613327026E-2,1.314266968E-1,9.781409454E0,9.782453416E0
1.117665154E1,-5.313949585E-2,1.309776306E-1,9.787097626E0,9.788118250E0
1.118663854E1,-5.658233643E-2,1.326242065E-1,9.778565369E0,9.779628388E0
1.119662654E1,-5.553451538E-2,1.408570862E-1,9.798324280E0,9.799494043E0
1.120661354E1,-5.583389282E-2,1.342707825E-1,9.776170349E0,9.777251800E0
1.121660154E1,-5.508544922E-2,1.266366577E-1,9.776769104E0,9.777744390E0
1.122658854E1,-6.346801758E-2,1.372645569E-1,9.791139221E0,9.792307031E0
1.123657654E1,-5.538482666E-2,1.413061523E-1,9.790989532E0,9.792165794E0
1.124656354E1,-5.388793945E-2,1.351689148E-1,9.792336731E0,9.793417851E0
1.125655154E1,-6.047424316E-2,1.333726501E-1,9.795779572E0,9.796874135E0
1.126653854E1,-5.987548828E-2,1.408570862E-1,9.780960388E0,9.782157835E0
1.127652654E1,-5.418731689E-2,1.401086426E-1,9.781708832E0,9.782862279E0
1.128651354E1,-5.792953491E-2,1.333726501E-1,9.787397003E0,9.788477113E0
1.129650154E1,-6.286926270E-2,1.408570862E-1,9.786798248E0,9.788013752E0
1.130648854E1,-5.583389282E-2,1.306782532E-1,9.782606964E0,9.783639059E0
1.131647554E1,-6.122268677E-2,1.410067749E-1,9.788893890E0,9.790100854E0
1.132646354E1,-5.972579956E-2,1.440005493E-1,9.787995758E0,9.789237166E0
1.133645054E1,-5.852828979E-2,1.426533508E-1,9.795480194E0,9.796693716E0
1.134643854E1,-5.583389282E-2,1.417552185E-1,9.788444824E0,9.789630434E0
1.135642554E1,-6.002517700E-2,1.442999268E-1,9.791588287E0,9.792835477E0
1.136641354E1,-5.373825073E-2,1.417552185E-1,9.782756653E0,9.783931218E0
1.137640054E1,-5.373825073E-2,1.417552185E-1,9.780211945E0,9.781386815E0
1.138638854E1,-4.760101318E-2,1.380130005E-1,9.785900116E0,9.786989043E0
1.139637554E1,-4.730163574E-2,1.329235840E-1,9.786049805E0,9.787066818E0
1.140636354E1,-5.628295898E-2,1.438508606E-1,9.785451050E0,9.786670174E0
1.141635054E1,-5.867797852E-2,1.377136230E-1,9.786349182E0,9.787493983E0
1.142633854E1,-5.209167480E-2,1.431024170E-1,9.782307587E0,9.783492912E0
1.143632554E1,-5.852828979E-2,1.318757629E-1,9.783954163E0,9.785017927E0
1.144631354E1,-5.987548828E-2,1.414558411E-1,9.790540466E0,9.791745373E0
1.145630054E1,-5.882766724E-2,1.297801208E-1,9.784852295E0,9.785889740E0
1.146628854E1,-5.942642212E-2,1.267863464E-1,9.791139221E0,9.792140396E0
1.147627554E1,-5.763015747E-2,1.344204712E-1,9.790241089E0,9.791333447E0
1.148626354E1,-5.852828979E-2,1.311273193E-1,9.791438599E0,9.792491499E0
1.149625054E1,-4.340972900E-2,1.389111328E-1,9.784403229E0,9.785485540E0
1.150623854E1,-5.568420410E-2,1.429527283E-1,9.785001984E0,9.786204578E0
1.151622554E1,-6.346801758E-2,1.438508606E-1,9.782606964E0,9.783870414E0
1.152621354E1,-6.406677246E-2,1.389111328E-1,9.780960388E0,9.782156560E0
1.153620054E1,-5.987548828E-2,1.335223389E-1,9.775571594E0,9.776666778E0
1.154618854E1,-5.792953491E-2,1.354682922E-1,9.779463501E0,9.780573289E0
1.155617554E1,-6.017486572E-2,1.378633118E-1,9.779762878E0,9.780919653E0
1.156616354E1,-5.673202515E-2,1.381626892E-1,9.786349182E0,9.787488839E0
1.157615054E1,-6.346801758E-2,1.420545959E-1,9.785900116E0,9.787136904E0
1.158613754E1,-6.256988525E-2,1.407073975E-1,9.791139221E0,9.792350117E0
1.159612554E1,-5.867797852E-2,1.347198486E-1,9.787846069E0,9.788949036E0
1.160611254E1,-5.927673340E-2,1.345701599E-1,9.787247314E0,9.788351897E0
1.161610054E1,-4.460723877E-2,1.395098877E-1,9.793683929E0,9.794779105E0
1.162608754E1,-6.541397095E-2,1.356179810E-1,9.788295135E0,9.789453145E0
1.163607554E1,-6.077362061E-2,1.371148682E-1,9.787846069E0,9.788995076E0
1.164606254E1,-5.194198608E-2,1.380130005E-1,9.789342957E0,9.790453569E0
1.165605054E1,-5.777984619E-2,1.380130005E-1,9.788444824E0,9.789588254E0
1.166603754E1,-5.882766724E-2,1.360670471E-1,9.790540466E0,9.791662655E0
1.167602554E1,-6.616241455E-2,1.363664246E-1,9.785301361E0,9.786475157E0
1.168601254E1,-5.733078003E-2,1.420545959E-1,9.792037354E0,9.793235515E0
1.169600054E1,-5.598358154E-2,1.330732727E-1,9.790989532E0,9.792053854E0
1.170598754E1,-5.837860107E-2,1.384620667E-1,9.782157898E0,9.783311962E0
1.171597592E1,-5.343887329E-2,1.445993042E-1,9.781708832E0,9.782923507E0
1.172596292E1,-5.523513794E-2,1.437011719E-1,9.783355408E0,9.784566622E0
1.173595092E1,-7.259902954E-2,1.365161133E-1,9.787696381E0,9.788917596E0
1.174593792E1,-6.152206421E-2,1.369651794E-1,9.785151672E0,9.786303576E0
1.175592592E1,-6.391708374E-2,1.347198486E-1,9.789193268E0,9.790328884E0
1.176591292E1,-6.466552734E-2,1.230441284E-1,9.782307587E0,9.783295110E0
1.177590092E1,-5.403762817E-2,1.318757629E-1,9.788145447E0,9.789182937E0
1.178588792E1,-5.912704468E-2,1.404080200E-1,9.781708832E0,9.782895179E0
1.179587592E1,-6.301895142E-2,1.335223389E-1,9.789642334E0,9.790755672E0
1.180586292E1,-5.763015747E-2,1.377136230E-1,9.779912567E0,9.781051891E0
1.181585092E1,-6.047424316E-2,1.386117554E-1,9.793085175E0,9.794252784E0
1.182583792E1,-5.748046875E-2,1.260379028E-1,9.792336731E0,9.793316507E0
1.183582592E1,-6.227050781E-2,1.362167358E-1,9.784852295E0,9.785998521E0
1.184581292E1,-5.912704468E-2,1.357676697E-1,9.782457275E0,9.783578037E0
1.185580092E1,-6.346801758E-2,1.392105103E-1,9.780810699E0,9.782007243E0
1.186578792E1,-5.224136353E-2,1.366658020E-1,9.790989532E0,9.792082655E0
1.187577592E1,-6.526428223E-2,1.279838562E-1,9.789941711E0,9.790995762E0
1.188576292E1,-6.017486572E-2,1.434017944E-1,9.777218170E0,9.778454900E0
1.189575092E1,-5.104385376E-2,1.442999268E-1,9.797575836E0,9.798771362E0
1.190573792E1,-5.358856201E-2,1.453477478E-1,9.785151672E0,9.786377826E0
1.191572592E1,-5.867797852E-2,1.431024170E-1,9.783804474E0,9.785026898E0
1.192571292E1,-6.107299805E-2,1.360670471E-1,9.783804474E0,9.784941192E0
1.193570092E1,-6.301895142E-2,1.281335449E-1,9.782756653E0,9.783798716E0
1.194568792E1,-5.718109131E-2,1.342707825E-1,9.779463501E0,9.780552371E0
1.195567592E1,-6.047424316E-2,1.323248291E-1,9.785001984E0,9.786083528E0
1.196566292E1,-6.466552734E-2,1.281335449E-1,9.781708832E0,9.782761752E0
1.197565092E1,-6.092330933E-2,1.351689148E-1,9.790241089E0,9.791363688E0
1.198563792E1,-5.673202515E-2,1.457968140E-1,9.790690155E0,9.791939999E0
1.199562592E1,-5.269042969E-2,1.387614441E-1,9.776619415E0,9.777746070E0
1.200561292E1,-5.897735596E-2,1.414558411E-1,9.788295135E0,9.789494867E0
1.201560092E1,-5.448669434E-2,1.356179810E-1,9.789492645E0,9.790583603E0
1.202558792E1,-5.822891235E-2,1.341210938E-1,9.800419922E0,9.801510584E0
1.203557592E1,-6.062393188E-2,1.300794983E-1,9.785451050E0,9.786503369E0
1.204556292E1,-5.763015747E-2,1.416055298E-1,9.793384552E0,9.794577803E0
1.205555092E1,-6.586303711E-2,1.407073975E-1,9.793085175E0,9.794317421E0
1.206553792E1,-5.583389282E-2,1.405577087E-1,9.787696381E0,9.788864813E0
1.207552592E1,-5.912704468E-2,1.401086426E-1,9.792935486E0,9.794116186E0
1.208551292E1,-6.242019653E-2,1.371148682E-1,9.787696381E0,9.788855766E0
1.209550092E1,-5.748046875E-2,1.374142456E-1,9.779613190E0,9.780747457E0
1.210548792E1,-5.164260864E-2,1.386117554E-1,9.790690155E0,9.791807488E0
1.211547592E1,-5.837860107E-2,1.314266968E-1,9.794881439E0,9.795937089E0
1.212546292E1,-6.002517700E-2,1.315763855E-1,9.787696381E0,9.788764774E0
1.213545092E1,-6.032455444E-2,1.392105103E-1,9.780661011E0,9.781837681E0
1.214543792E1,-5.388793945E-2,1.312770081E-1,9.782906342E0,9.783935509E0
1.215542592E1,-5.763015747E-2,1.368154907E-1,9.785151672E0,9.786277789E0
1.216541292E1,-5.807922363E-2,1.275347900E-1,9.788295135E0,9.789298237E0
1.217540092E1,-5.942642212E-2,1.396595764E-1,9.777068481E0,9.778246488E0
1.218538792E1,-5.942642212E-2,1.447489929E-1,9.779014435E0,9.780266207E0
1.219537592E1,-5.269042969E-2,1.428030396E-1,9.783205719E0,9.784389768E0
1.220536292E1,-5.867797852E-2,1.320254517E-1,9.786049805E0,9.787116256E0
1.221535092E1,-5.328918457E-2,1.411564636E-1,9.778116302E0,9.779280306E0
1.222533792E1,-5.718109131E-2,1.357676697E-1,9.786049805E0,9.787158593E0
1.223532592E1,-6.496490479E-2,1.366658020E-1,9.785001984E0,9.786171969E0
1.224531292E1,-5.927673340E-2,1.414558411E-1,9.782906342E0,9.784108543E0
1.225530092E1,-6.421646118E-2,1.462458801E-1,9.789492645E0,9.790795568E0
1.226528792E1,-6.586303711E-2,1.332229614E-1,9.785301361E0,9.786429841E0
1.227527592E1,-6.825805664E-2,1.381626892E-1,9.789792023E0,9.791004848E0
1.228526292E1,-6.586303711E-2,1.309776306E-1,9.778565369E0,9.779664296E0
1.229525092E1,-5.508544922E-2,1.302291870E-1,9.789342957E0,9.790364118E0
1.230523792E1,-5.703140259E-2,1.353186035E-1,9.797126770E0,9.798227220E0
1.231522592E1,-6.227050781E-2,1.407073975E-1,9.789492645E0,9.790701836E0
1.232521292E1,-6.286926270E-2,1.363664246E-1,9.782906342E0,9.784058710E0
1.233520092E1,-5.553451538E-2,1.282832336E-1,9.791737976E0,9.792735739E0
1.234518792E1,-5.583389282E-2,1.323248291E-1,9.795929260E0,9.796982053E0
1.235517592E1,-5.792953491E-2,1.431024170E-1,9.784702606E0,9.785920459E0
1.236516292E1,-6.511459351E-2,1.359173584E-1,9.792486420E0,9.793646089E0
1.237515092E1,-6.391708374E-2,1.402583313E-1,9.790390778E0,9.791604024E0
1.238513792E1,-6.047424316E-2,1.353186035E-1,9.775122528E0,9.776246146E0
1.239512592E1,-5.882766724E-2,1.342707825E-1,9.792935486E0,9.794032610E0
1.240511292E1,-6.271957397E-2,1.374142456E-1,9.783505096E0,9.784671093E0
1.241510092E1,-5.373825073E-2,1.387614441E-1,9.784103851E0,9.785235343E0
1.242508792E1,-5.882766724E-2,1.478924561E-1,9.796677704E0,9.797970550E0
1.243507592E1,-6.451583862E-2,1.393601990E-1,9.787097626E0,9.788302381E0
1.244506292E1,-5.822891235E-2,1.335223389E-1,9.789043579E0,9.790127324E0
1.245505092E1,-5.867797852E-2,1.377136230E-1,9.782008209E0,9.783153518E0
1.246503792E1,-6.286926270E-2,1.453477478E-1,9.777068481E0,9.778350914E0
1.247502592E1,-5.523513794E-2,1.404080200E-1,9.779313812E0,9.780477696E0
1.248501292E1,-5.777984619E-2,1.420545959E-1,9.791438599E0,9.792639473E0
1.249500092E1,-5.628295898E-2,1.362167358E-1,9.788295135E0,9.789404703E0
1.250498792E1,-6.107299805E-2,1.273851013E-1,9.783355408E0,9.784375295E0
1.251497592E1,-6.137237549E-2,1.336720276E-1,9.782906342E0,9.784012023E0
1.252496292E1,-5.164260864E-2,1.303788757E-1,9.783654785E0,9.784659757E0
1.253495092E1,-5.912704468E-2,1.344204712E-1,9.786199493E0,9.787301231E0
1.254493792E1,-5.658233643E-2,1.369651794E-1,9.791887665E0,9.793008989E0
1.255492592E1,-5.553451538E-2,1.353186035E-1,9.795629883E0,9.796721901E0
1.256491292E1,-5.089416504E-2,1.384620667E-1,9.781409454E0,9.782521805E0
1.257490092E1,-5.328918457E-2,1.344204712E-1,9.783654785E0,9.784723274E0
1.258488892E1,-6.182144165E-2,1.395098877E-1,9.781708832E0,9.782898986E0
1.259487592E1,-5.703140259E-2,1.341210938E-1,9.780062256E0,9.781148132E0
1.260486392E1,-5.358856201E-2,1.357676697E-1,9.787846069E0,9.788934328E0
1.261485092E1,-6.017486572E-2,1.357676697E-1,9.781708832E0,9.782836069E0
1.262483892E1,-6.331832886E-2,1.402583313E-1,9.792636108E0,9.793845188E0
1.263482592E1,-5.942642212E-2,1.341210938E-1,9.785301361E0,9.786400906E0
1.264481392E1,-5.957611084E-2,1.393601990E-1,9.783205719E0,9.784379629E0
1.265480092E1,-5.328918457E-2,1.338217163E-1,9.784852295E0,9.785912447E0
1.266478892E1,-5.688171387E-2,1.407073975E-1,9.790241089E0,9.791417399E0
1.267477592E1,-5.224136353E-2,1.345701599E-1,9.788145447E0,9.789209854E0
1.268476392E1,-6.376739502E-2,1.392105103E-1,9.797875214E0,9.799071617E0
1.269475092E1,-5.553451538E-2,1.459465027E-1,9.789193268E0,9.790438667E0
1.270473892E1,-6.197113037E-2,1.333726501E-1,9.790540466E0,9.791644975E0
1.271472958E1,-6.526428223E-2,1.447489929E-1,9.785600739E0,9.786888858E0
1.272471758E1,-6.047424316E-2,1.442999268E-1,9.789492645E0,9.790742865E0
1.273470458E1,-6.316864014E-2,1.402583313E-1,9.790241089E0,9.791449497E0
1.274469258E1,-5.987548828E-2,1.386117554E-1,9.789792023E0,9.790956345E0
1.275467958E1,-5.508544922E-2,1.302291870E-1,9.785151672E0,9.786173271E0
1.276466758E1,-5.523513794E-2,1.401086426E-1,9.788444824E0,9.789603334E0
1.277465458E1,-4.984634399E-2,1.471440125E-1,9.799521790E0,9.800753202E0
1.278464258E1,-5.388793945E-2,1.450483704E-1,9.785600739E0,9.786824038E0
1.279462958E1,-5.538482666E-2,1.396595764E-1,9.781110077E0,9.782263880E0
1.280461758E1,-5.433700562E-2,1.425036621E-1,9.783954163E0,9.785142761E0
1.281460458E1,-4.849914551E-2,1.474433899E-1,9.801318054E0,9.802546981E0
1.282459258E1,-5.164260864E-2,1.381626892E-1,9.793534241E0,9.794644905E0
1.283457958E1,-5.478607178E-2,1.360670471E-1,9.791588287E0,9.792686911E0
1.284456758E1,-6.316864014E-2,1.327738953E-1,9.783804474E0,9.784909257E0
1.285455458E1,-5.493576050E-2,1.395098877E-1,9.790540466E0,9.791688494E0
1.286454258E1,-5.493576050E-2,1.372645569E-1,9.788594513E0,9.789711029E0
1.287452958E1,-5.822891235E-2,1.413061523E-1,9.786049805E0,9.787243167E0
1.288451758E1,-6.137237549E-2,1.342707825E-1,9.787696381E0,9.788809716E0
1.289450558E1,-5.718109131E-2,1.309776306E-1,9.786199493E0,9.787242990E0
1.290449258E1,-6.316864014E-2,1.405577087E-1,9.783954163E0,9.785167643E0
1.291448058E1,-5.927673340E-2,1.344204712E-1,9.790989532E0,9.792091637E0
1.292446758E1,-5.463638306E-2,1.368154907E-1,9.786049805E0,9.787158648E0
1.293445558E1,-5.598358154E-2,1.341210938E-1,9.797276459E0,9.798354384E0
1.294444258E1,-6.256988525E-2,1.386117554E-1,9.793384552E0,9.794565289E0
1.295443058E1,-5.777984619E-2,1.374142456E-1,9.781858521E0,9.782994291E0
1.296441758E1,-5.149291992E-2,1.408570862E-1,9.783056030E0,9.784205514E0
1.297440558E1,-5.718109131E-2,1.324745178E-1,9.788893890E0,9.789957241E0
1.298439258E1,-5.508544922E-2,1.390608215E-1,9.791588287E0,9.792730646E0
1.299438058E1,-6.017486572E-2,1.354682922E-1,9.790091400E0,9.791213525E0
1.300436758E1,-5.822891235E-2,1.363664246E-1,9.795629883E0,9.796752074E0
1.301435558E1,-6.227050781E-2,1.420545959E-1,9.783954163E0,9.785183503E0
1.302434258E1,-5.448669434E-2,1.408570862E-1,9.794432373E0,9.795596716E0
1.303433058E1,-5.658233643E-2,1.387614441E-1,9.787696381E0,9.788843483E0
1.304431758E1,-5.538482666E-2,1.342707825E-1,9.784103851E0,9.785181873E0
1.305430558E1,-5.957611084E-2,1.381626892E-1,9.786798248E0,9.787954750E0
1.306429258E1,-5.508544922E-2,1.408570862E-1,9.785001984E0,9.786170801E0
1.307428058E1,-6.062393188E-2,1.420545959E-1,9.785301361E0,9.786520193E0
1.308426758E1,-6.032455444E-2,1.383123779E-1,9.785001984E0,9.786165397E0
1.309425558E1,-5.388793945E-2,1.381626892E-1,9.793234863E0,9.794357658E0
1.310424258E1,-5.807922363E-2,1.387614441E-1,9.788145447E0,9.789301263E0
1.311423058E1,-5.643264771E-2,1.416055298E-1,9.784253540E0,9.785440925E0
1.312421758E1,-6.242019653E-2,1.441502380E-1,9.791887665E0,9.793147585E0
1.313420558E1,-6.227050781E-2,1.498384094E-1,9.794132996E0,9.795477033E0
1.314419358E1,-6.376739502E-2,1.386117554E-1,9.794881439E0,9.796069717E0
1.315418058E1,-6.271957397E-2,1.405577087E-1,9.771829376E0,9.773041470E0
1.316416858E1,-5.837860107E-2,1.425036621E-1,9.782756653E0,9.783968678E0
1.317415558E1,-5.104385376E-2,1.426533508E-1,9.788145447E0,9.789317992E0
1.318414358E1,-5.613327026E-2,1.396595764E-1,9.784702606E0,9.785860250E0
1.319413058E1,-6.092330933E-2,1.387614441E-1,9.782307587E0,9.783481390E0
1.320411858E1,-5.553451538E-2,1.381626892E-1,9.787546692E0,9.788679342E0
1.321410558E1,-5.014572144E-2,1.375639343E-1,9.781858521E0,9.782954285E0
1.322409358E1,-5.957611084E-2,1.426533508E-1,9.792785797E0,9.794005971E0
1.323408058E1,-5.538482666E-2,1.321751404E-1,9.786049805E0,9.787099086E0
1.324406858E1,-6.346801758E-2,1.422042847E-1,9.786648560E0,9.787887427E0
1.325405558E1,-5.164260864E-2,1.329235840E-1,9.790839844E0,9.791878292E0
1.326404358E1,-6.017486572E-2,1.416055298E-1,9.789492645E0,9.790701680E0
1.327403058E1,-6.107299805E-2,1.435514832E-1,9.793534241E0,9.794776662E0
1.328401858E1,-5.912704468E-2,1.405577087E-1,9.795031128E0,9.796218009E0
1.329400558E1,-6.242019653E-2,1.356179810E-1,9.797126770E0,9.798264207E0
1.330399358E1,-5.508544922E-2,1.305285645E-1,9.793384552E0,9.794409278E0
1.331398058E1,-5.523513794E-2,1.380130005E-1,9.792336731E0,9.793465023E0
1.332396858E1,-5.224136353E-2,1.437011719E-1,9.780511322E0,9.781706441E0
1.333395558E1,-5.972579956E-2,1.440005493E-1,9.779613190E0,9.780855661E0
1.334394358E1,-5.284011841E-2,1.508862305E-1,9.794582062E0,9.795886713E0
1.335393158E1,-5.613327026E-2,1.407073975E-1,9.793534241E0,9.794705837E0
1.336391858E1,-5.688171387E-2,1.353186035E-1,9.793983307E0,9.795083240E0
1.337390658E1,-5.388793945E-2,1.384620667E-1,9.787846069E0,9.788973712E0
1.338389358E1,-5.403762817E-2,1.408570862E-1,9.790390778E0,9.791553113E0
1.339388158E1,-6.481521606E-2,1.447489929E-1,9.787995758E0,9.789280578E0
1.340386858E1,-5.867797852E-2,1.437011719E-1,9.785750427E0,9.786981381E0
1.341385658E1,-5.688171387E-2,1.401086426E-1,9.795779572E0,9.796946635E0
1.342384358E1,-6.212081909E-2,1.336720276E-1,9.790839844E0,9.791949349E0
1.343383158E1,-5.792953491E-2,1.374142456E-1,9.792486420E0,9.793621842E0
1.344381858E1,-6.107299805E-2,1.432521057E-1,9.795779572E0,9.797017326E0
1.345380658E1,-5.673202515E-2,1.462458801E-1,9.795779572E0,9.797035459E0
1.346379358E1,-5.493576050E-2,1.490899658E-1,9.792785797E0,9.794074710E0
1.347378158E1,-5.703140259E-2,1.428030396E-1,9.798174591E0,9.799381134E0
1.348376858E1,-6.092330933E-2,1.342707825E-1,9.798923035E0,9.800032292E0
1.349375658E1,-6.092330933E-2,1.414558411E-1,9.782307587E0,9.783519976E0
1.350374358E1,-5.927673340E-2,1.335223389E-1,9.794282684E0,9.795372134E0
1.351373158E1,-5.912704468E-2,1.263372803E-1,9.783804474E0,9.784798777E0
1.352371858E1,-6.227050781E-2,1.378633118E-1,9.790690155E0,9.791858742E0
1.353370658E1,-5.508544922E-2,1.444496155E-1,9.792636108E0,9.793856342E0
1.354369458E1,-5.987548828E-2,1.351689148E-1,9.792486420E0,9.793602299E0
1.355368158E1,-5.777984619E-2,1.481918335E-1,9.777966614E0,9.779260219E0
1.356366958E1,-6.406677246E-2,1.463955688E-1,9.789492645E0,9.790796825E0
1.357365658E1,-5.553451538E-2,1.419049072E-1,9.786798248E0,9.787984524E0
1.358364458E1,-5.658233643E-2,1.335223389E-1,9.797276459E0,9.798349646E0
1.359363158E1,-6.361770630E-2,1.457968140E-1,9.782307587E0,9.783600853E0
1.360361958E1,-6.017486572E-2,1.399589539E-1,9.791438599E0,9.792623722E0
1.361360658E1,-5.792953491E-2,1.417552185E-1,9.783804474E0,9.785002829E0
1.362359458E1,-6.316864014E-2,1.348695374E-1,9.782307587E0,9.783441204E0
1.363358158E1,-5.852828979E-2,1.345701599E-1,9.788444824E0,9.789544768E0
1.364356958E1,-5.987548828E-2,1.401086426E-1,9.793683929E0,9.794869086E0
1.365355658E1,-5.777984619E-2,1.383123779E-1,9.795330505E0,9.796477353E0
1.366354458E1,-5.658233643E-2,1.329235840E-1,9.797875214E0,9.798940195E0
1.367353158E1,-5.194198608E-2,1.435514832E-1,9.787097626E0,9.788288151E0
1.368351958E1,-5.822891235E-2,1.416055298E-1,9.778116302E0,9.779314964E0
1.369350658E1,-5.807922363E-2,1.496887207E-1,9.777517548E0,9.778835785E0
1.370349458E1,-5.763015747E-2,1.440005493E-1,9.786798248E0,9.788027245E0
1.371348142E1,-5.792953491E-2,1.332229614E-1,9.792636108E0,9.793713603E0
1.372346942E1,-4.834945679E-2,1.477427673E-1,9.786049805E0,9.787284423E0
1.373345642E1,-6.122268677E-2,1.435514832E-1,9.787846069E0,9.789090148E0
1.374344442E1,-5.927673340E-2,1.383123779E-1,9.790540466E0,9.791696823E0
1.375343242E1,-5.942642212E-2,1.411564636E-1,9.795480194E0,9.796677441E0
1.376341942E1,-5.927673340E-2,1.365161133E-1,9.787247314E0,9.788378843E0
1.377340742E1,-6.271957397E-2,1.417552185E-1,9.787995758E0,9.789223118E0
1.378339442E1,-5.763015747E-2,1.408570862E-1,9.786498871E0,9.787682162E0
1.379338242E1,-5.418731689E-2,1.365161133E-1,9.787247314E0,9.788349345E0
1.380336942E1,-5.059478760E-2,1.392105103E-1,9.786798248E0,9.787919051E0
1.381335742E1,-5.553451538E-2,1.335223389E-1,9.784702606E0,9.785771170E0
1.382334442E1,-5.897735596E-2,1.323248291E-1,9.791288910E0,9.792360630E0
1.383333242E1,-5.119354248E-2,1.303788757E-1,9.785301361E0,9.786303805E0
