"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.991924292E0,5.667605633E-3,6.782854667E-3,-8.537636518E-2,8.583270125E-2
6.001912292E0,-1.010252913E-2,-3.591037572E-2,8.422095537E-2,9.211289542E-2
6.011900292E0,-1.564850582E-2,-2.056322305E-2,8.242469072E-2,8.638027273E-2
6.021887292E0,2.869248135E-2,3.932718476E-3,-6.950877607E-2,7.530069529E-2
6.031875292E0,-1.972076262E-3,-3.692302667E-2,-7.624476850E-2,8.473761684E-2
6.041863292E0,-6.548893408E-2,-5.418999382E-2,5.934923887E-3,8.520903261E-2
6.051850292E0,-7.290863504E-3,-2.404994744E-2,1.491624713E-2,2.922415253E-2
6.061838292E0,2.848380428E-2,1.312207469E-2,-9.690064251E-2,1.018491555E-1
6.071826292E0,1.841426852E-2,-1.141044392E-2,-9.854663372E-2,1.008995666E-1
6.081813292E0,-1.961458084E-2,-4.262104925E-2,1.102691317E-1,1.198355833E-1
6.091801292E0,9.363203526E-3,-7.747007995E-3,-3.507861614E-2,3.712404913E-2
6.101789292E0,2.607944062E-2,3.300727426E-2,-1.697990495E-1,1.749323715E-1
6.111776292E0,-1.767342401E-2,-2.910386723E-2,1.458944625E-1,1.498151500E-1
6.121764292E0,-1.812828257E-2,-3.567148726E-3,9.110897541E-2,9.296345830E-2
6.131752292E0,1.383144245E-2,2.624089915E-2,-9.031375408E-2,9.506033749E-2
6.141739292E0,-1.110348337E-2,9.775777124E-3,4.335827351E-2,4.581258607E-2
6.151727292E0,5.685814228E-3,-5.139245745E-3,5.233901203E-2,5.289718811E-2
6.161715292E0,5.477351854E-3,2.460068207E-2,9.694625080E-2,1.001687101E-1
6.171702292E0,1.176340104E-2,5.806315293E-2,1.027589679E-2,6.012737635E-2
6.181690292E0,-5.390424770E-3,2.406594734E-2,-4.645612836E-2,5.259656227E-2
6.191677292E0,-2.832026953E-2,3.004337089E-2,8.961091876E-2,9.866488008E-2
6.201665292E0,-9.223270062E-3,4.380464447E-2,-1.223471403E-1,1.302794624E-1
6.211653292E0,-2.255820624E-2,1.562058080E-2,-1.177067900E-1,1.208625815E-1
6.221640292E0,-4.284231154E-2,-1.321996530E-2,6.281839192E-2,7.717759716E-2
6.231628292E0,-2.752680237E-2,-2.033446445E-2,-3.567737103E-2,4.943773959E-2
6.241616292E0,-3.567100761E-3,2.677545800E-2,-1.829710722E-1,1.849542176E-1
6.251603292E0,1.086917904E-2,1.965570549E-2,-1.006422758E-1,1.031181531E-1
6.261595333E0,-2.441328794E-2,-3.362525871E-2,2.225216389E-2,4.713624348E-2
6.271583333E0,-2.040394581E-2,-2.456513511E-2,-4.076620281E-2,5.178465177E-2
6.281570333E0,8.012535539E-4,-7.240970309E-3,-7.519460857E-2,7.554669295E-2
6.291558333E0,-3.624818033E-2,-9.816728190E-3,4.126321614E-2,5.579383241E-2
6.301546333E0,-3.033454168E-2,-3.162801887E-2,-5.229164958E-2,6.822706657E-2
6.311533333E0,-4.453282838E-3,-4.129141525E-2,-4.031713665E-2,5.788163965E-2
6.321521333E0,-1.618235890E-2,-1.738287450E-2,1.746270955E-2,2.947845467E-2
6.331509333E0,-2.862445265E-2,-4.017461533E-2,8.107983112E-2,9.490678596E-2
6.341496333E0,-2.335693818E-2,-3.559074087E-2,5.234018147E-2,6.746659909E-2
6.351484333E0,-4.138524479E-3,3.927983602E-3,-1.316272563E-1,1.317508673E-1
6.361472333E0,-4.495062564E-2,-4.309378750E-2,-1.172600627E-2,6.336507311E-2
6.371459333E0,-5.709108987E-2,-4.178187787E-2,5.278983235E-2,8.827165038E-2
6.381447333E0,1.659564284E-2,-5.283464121E-3,-7.549398601E-2,7.747691449E-2
6.391434333E0,-1.681944273E-2,-2.645567469E-2,-1.127694011E-2,3.331614856E-2
6.401422333E0,-7.971823387E-2,-6.268053467E-2,6.987422705E-4,1.014117078E-1
6.411410333E0,-3.555827969E-2,-4.517777170E-2,-3.208308756E-2,6.583879417E-2
6.421397333E0,1.508422210E-2,3.806379789E-3,-8.986351848E-2,9.120018770E-2
6.431385333E0,-1.379301071E-3,-1.942567694E-2,6.536017656E-3,2.054212557E-2
6.441373333E0,-2.357393841E-2,-3.653326178E-2,2.719341195E-1,2.753880446E-1
6.451360333E0,1.572857613E-3,-1.518148003E-2,-1.906133831E-2,2.441896466E-2
6.461348333E0,1.765810248E-2,1.362991450E-2,-7.938706219E-2,8.246143824E-2
6.471336333E0,-2.893857147E-2,-3.617958061E-2,2.328641939E-1,2.374281697E-1
6.481323333E0,-1.108893157E-2,6.138375015E-3,4.410671711E-2,4.589168275E-2
6.491311333E0,1.351184186E-3,3.780759848E-2,-6.052686810E-2,7.137746118E-2
6.501299333E0,-2.149150737E-2,9.280314676E-3,1.222126544E-2,2.640773482E-2
6.511286333E0,-2.017769740E-2,4.634379786E-3,3.377702594E-2,3.961697148E-2
6.521274333E0,1.501621624E-2,2.873009539E-2,-7.429881513E-2,8.106305608E-2
6.531262333E0,3.069449947E-2,6.687930146E-2,-2.169521660E-1,2.290921989E-1
6.541249333E0,-1.654339477E-2,1.598417711E-2,-1.083079755E-2,2.542604972E-2
6.551237333E0,-2.093389770E-2,3.287113920E-2,2.000566363E-2,4.380600921E-2
6.561225333E0,1.781808321E-2,5.355063734E-2,-1.765350419E-1,1.853369253E-1
6.571212333E0,-3.056142278E-2,1.574676417E-2,-9.884659588E-2,1.046547212E-1
6.581200333E0,-3.211590963E-2,-1.016722080E-2,-4.420962811E-2,5.558142898E-2
6.591188333E0,-9.257245583E-3,-1.482051953E-2,-6.726169109E-2,6.949445650E-2
6.601175333E0,5.116249742E-3,1.214673171E-2,-8.222997844E-2,8.327958007E-2
6.611163333E0,1.822268541E-2,1.199981813E-2,-6.651266277E-2,6.999997291E-2
6.621150333E0,-4.136861220E-2,-1.067010191E-2,4.874706745E-2,6.481889952E-2
6.631138333E0,-2.268100234E-2,-1.754328692E-2,-3.013888836E-2,4.159984825E-2
6.641126333E0,2.541160180E-2,1.110631561E-2,-1.436035234E-1,1.462568688E-1
6.651113333E0,-2.750390230E-2,5.156992958E-3,7.763640583E-2,8.252557620E-2
6.661101333E0,-3.437926631E-2,-1.353897203E-2,6.251784503E-2,7.262037361E-2
6.671089333E0,-2.739719289E-2,-2.306780022E-2,-6.456846356E-2,7.383641427E-2
6.681076333E0,-3.155646585E-2,-1.096857714E-2,-1.187744915E-2,3.545693190E-2
6.691064333E0,-2.703591491E-2,-3.296209310E-2,6.206877887E-2,7.529922700E-2
6.701052333E0,-2.336142181E-2,-1.747660810E-2,1.461803913E-2,3.263242142E-2
6.711039333E0,1.286838547E-2,8.730980186E-3,-1.082904339E-2,1.894976360E-2
6.721027333E0,-2.100284002E-2,-3.159807473E-2,6.730846882E-2,7.726569478E-2
6.731015333E0,-3.479231956E-2,-5.001750753E-2,1.196995211E-1,1.343139304E-1
6.741002333E0,7.103341471E-3,-2.162256494E-2,7.433565259E-3,2.394265372E-2
6.750990333E0,1.148445688E-3,-2.246635014E-2,-5.438495278E-3,2.314374747E-2
6.760978333E0,-5.042327232E-2,-6.122042554E-2,6.491461873E-2,1.024907538E-1
6.770965333E0,-3.449938776E-2,-5.721156992E-2,1.120665658E-1,1.304694855E-1
6.780953333E0,3.899074146E-3,7.189012317E-3,-1.501915812E-2,1.710145573E-2
6.790941333E0,1.109574266E-2,-8.607364108E-3,-3.223277628E-2,3.515898305E-2
6.800928333E0,-1.796778107E-2,-4.828410958E-2,1.026373458E-1,1.148417221E-1
6.810916333E0,1.638316736E-3,-9.272989668E-3,-8.432269692E-2,8.484685990E-2
6.820904333E0,2.166084365E-2,1.369410368E-2,-8.432269692E-2,8.813079961E-2
6.830891333E0,-1.181050767E-2,-2.164392555E-2,1.101241207E-1,1.128506516E-1
6.840879333E0,-1.241370735E-2,-1.366055757E-4,-9.165627480E-2,9.249319705E-2
6.850867333E0,-1.244294800E-2,2.005992168E-2,-2.025750321E-1,2.039457552E-1
6.860854333E0,-1.393190492E-2,6.464434946E-3,-1.292275590E-1,1.301370389E-1
6.870842333E0,-8.649840932E-3,-2.826208288E-3,-1.321880043E-2,1.604817392E-2
6.880829333E0,1.879839633E-2,1.770552888E-2,-4.914350867E-2,5.551531232E-2
6.890817333E0,2.974180303E-2,4.187755750E-2,-1.630572098E-1,1.709560129E-1
6.900805333E0,-5.319148125E-3,1.088637808E-2,-2.818708777E-2,3.068091396E-2
6.910792333E0,-1.054578690E-2,1.502400949E-2,-2.714043617E-2,3.276488605E-2
6.920780333E0,3.352856039E-2,5.513627431E-2,-1.215946037E-1,1.376568950E-1
6.930768333E0,-1.219950283E-2,1.442273071E-2,-2.249950111E-2,2.937806291E-2
6.940755333E0,-2.610331827E-2,-2.851592742E-2,5.024863243E-2,6.339926185E-2
6.950743333E0,4.575660951E-3,-1.744133980E-2,-4.764720619E-2,5.094500235E-2
6.960731333E0,4.709406872E-3,1.774307897E-2,-1.245872086E-1,1.259323942E-1
6.970718333E0,-4.169110442E-4,-7.906568460E-3,-2.384669960E-2,2.512673320E-2
6.980706333E0,-7.754120585E-3,-2.996742333E-2,5.069828331E-2,5.940108398E-2
6.990694333E0,-1.011072893E-2,-8.964754608E-3,-5.842537880E-2,5.996764588E-2
7.000681333E0,-6.546999458E-3,-9.338633800E-3,3.991952598E-2,4.151676574E-2
7.010669333E0,-3.915281440E-2,-1.403194256E-2,8.991614342E-2,9.906942583E-2
7.020657333E0,-2.373308545E-2,-1.556702396E-3,-2.429635048E-2,3.399993109E-2
7.030644333E0,-7.600763650E-3,-1.574045100E-2,-6.650856972E-2,6.876716696E-2
7.040632333E0,-2.887667550E-2,-2.218578200E-2,5.009835899E-2,6.193477928E-2
7.050620333E0,-3.156773088E-2,-3.391055716E-2,1.084769601E-1,1.179563410E-1
7.060607333E0,-4.248194033E-3,-1.955175981E-2,4.515921593E-2,4.939304857E-2
7.070595333E0,1.694920752E-2,-1.119007469E-2,-5.498253822E-2,5.861376047E-2
7.080583333E0,-1.904287618E-2,-5.523564043E-2,-4.537439346E-3,5.860200904E-2
7.090570333E0,-6.801759903E-3,-4.989137669E-2,1.162952721E-2,5.167842208E-2
7.100558333E0,2.212798364E-2,-1.351108812E-2,1.043260217E-2,2.794702758E-2
7.110546333E0,-2.904998606E-2,-1.607268706E-2,4.186723351E-2,5.343311896E-2
7.120533333E0,-6.434530549E-2,-3.278805849E-2,-6.486023962E-2,9.706815030E-2
7.130521333E0,8.667798280E-3,-4.651244435E-2,-8.252350867E-2,9.512448523E-2
7.140509333E0,1.523762929E-2,1.187902973E-3,-6.560868323E-2,6.736539004E-2
7.150496333E0,-8.925285903E-3,-2.665461249E-2,7.140035033E-3,2.900188263E-2
7.160484333E0,-1.454207101E-3,-5.651240738E-2,9.845073938E-2,1.135267149E-1
7.170471333E0,1.380438994E-2,-2.096341472E-2,-5.662677526E-2,6.194043603E-2
7.180459333E0,-1.818395446E-2,-6.756514788E-3,-1.325195414E-1,1.339318317E-1
7.190447333E0,-5.493671524E-2,-6.239519055E-2,-6.126829505E-2,1.032715182E-1
7.200434333E0,-2.459836145E-2,-3.490504748E-2,2.016178429E-2,4.722223281E-2
7.210422333E0,-2.126369208E-2,2.119846365E-2,-6.725642860E-2,7.365423715E-2
7.220410333E0,-3.844488560E-2,-1.426079024E-2,-7.025020301E-2,8.134168913E-2
7.230397333E0,-5.111870726E-2,-3.645326913E-2,4.306415856E-2,7.613464924E-2
7.240385333E0,-1.189815880E-2,1.612332486E-2,-1.133611393E-1,1.151185289E-1
7.250373333E0,5.658848514E-3,3.351790749E-2,-1.171039420E-1,1.219377133E-1
7.260356333E0,-3.890658723E-2,-2.366201209E-2,1.198533028E-1,1.282124313E-1
7.270344333E0,-1.510939939E-2,1.502675722E-2,8.933960795E-3,2.310655833E-2
7.280332333E0,2.418946520E-2,4.182616139E-2,-1.072239017E-1,1.176074960E-1
7.290319333E0,-3.132898175E-2,-1.124575800E-2,-2.339763343E-2,4.068687038E-2
7.300307333E0,-1.494892302E-2,-1.296941896E-2,3.453131676E-2,3.980060256E-2
7.310295333E0,6.140771003E-3,4.053954554E-3,8.785441518E-3,1.145982542E-2
7.320282333E0,1.688580406E-2,1.526474575E-2,-8.327312171E-2,8.632818567E-2
7.330270333E0,6.398635497E-3,-2.850800855E-3,7.809131920E-2,7.840487062E-2
7.340258333E0,2.598950313E-4,-6.155980616E-3,1.219501144E-1,1.221056675E-1
7.350245333E0,2.861910565E-3,7.266951590E-3,-6.022164345E-2,6.072598667E-2
7.360233333E0,-1.844082310E-2,-9.220631963E-3,-3.402611732E-2,3.978518155E-2
7.370221333E0,-3.164942059E-2,-4.925868055E-4,1.342240047E-1,1.379058081E-1
7.380208333E0,-1.928034394E-2,1.155884899E-2,3.662695885E-2,4.297525761E-2
7.390196333E0,-2.240739833E-4,-4.230056244E-3,-5.408382118E-2,5.424945436E-2
7.400184333E0,-1.224786113E-4,-2.133947976E-2,-6.381358802E-2,6.728716381E-2
7.410171333E0,-2.623811943E-2,-2.425951074E-2,5.339268029E-2,6.424749864E-2
7.420159333E0,-5.327818450E-4,-1.237462465E-2,-7.773522377E-2,7.871581929E-2
7.430147333E0,2.154112191E-2,1.268748267E-2,-1.061760807E-1,1.090795685E-1
7.440134333E0,-1.643453378E-2,-4.852264857E-2,4.351322472E-2,6.721563844E-2
7.450122333E0,-7.953752750E-3,-4.918490513E-2,-6.785518348E-2,8.418279516E-2
7.460110333E0,3.816290363E-3,9.994796463E-3,-1.156058854E-1,1.160998741E-1
7.470097333E0,-1.979771061E-2,-1.834112351E-2,-4.087788463E-3,2.729571709E-2
7.480085333E0,-5.435063694E-2,-4.353864184E-2,-5.707759559E-2,9.004141817E-2
7.490073333E0,-4.856555709E-2,-3.097566375E-2,-2.519448280E-2,6.287183029E-2
7.500060333E0,-1.210487843E-3,2.251421280E-2,-6.770607948E-2,7.136153206E-2
7.510048333E0,1.876460582E-3,-1.378458935E-2,3.557855308E-2,3.820169430E-2
7.520035333E0,-2.424571725E-2,-2.678457143E-2,7.240197837E-2,8.091547778E-2
7.530023333E0,7.491722214E-4,2.402568378E-3,-1.305765116E-1,1.306007618E-1
7.540011333E0,-2.415992991E-2,-2.049021737E-2,7.225112021E-2,7.889090944E-2
7.549998333E0,-3.824899703E-2,-2.764923530E-2,1.075782430E-1,1.174757182E-1
7.559986333E0,5.874553670E-3,4.193611646E-3,-4.405643106E-2,4.464376638E-2
7.569974333E0,-4.952801792E-3,2.121342887E-2,-6.216876626E-2,6.587484579E-2
7.579961333E0,-1.130999972E-2,-1.831903885E-2,-2.489685953E-2,3.291438731E-2
7.589949333E0,-2.792546370E-2,-5.749519186E-3,3.168547690E-2,4.262461660E-2
7.599937333E0,2.961715227E-3,3.589876580E-2,-4.420670450E-2,5.702390609E-2
7.609924333E0,2.658849099E-2,3.236456704E-2,-1.247269571E-2,4.370333158E-2
7.619912333E0,-3.515841236E-2,2.030354273E-3,6.102446616E-2,7.045723361E-2
7.629900333E0,-1.608759517E-2,8.660758780E-3,-9.704682291E-2,9.875173567E-2
7.639887333E0,1.066360373E-2,4.631065603E-2,-1.172425210E-2,4.894739415E-2
7.649875333E0,-1.224479134E-2,-1.679221664E-2,7.659267783E-2,7.936215567E-2
7.659863333E0,-1.875135593E-2,-3.751614676E-2,9.904657066E-2,1.075606702E-1
7.669850333E0,1.092013204E-3,-5.919616059E-3,6.087594688E-2,6.117283102E-2
7.679838333E0,2.312792604E-2,8.933403483E-3,-8.686740518E-2,9.033633125E-2
7.689826333E0,7.036881926E-3,-1.387640205E-2,6.790956259E-2,6.966908161E-2
7.699813333E0,-1.382617767E-2,3.519247239E-4,1.189534163E-1,1.197547590E-1
7.709801333E0,2.620055107E-4,1.214365278E-2,2.824205160E-2,3.074329892E-2
7.719789333E0,-3.351563484E-2,-2.777814356E-2,4.186314046E-2,6.039408554E-2
7.729776333E0,-1.978596821E-2,-1.755800546E-2,-5.678231120E-2,6.264183074E-2
7.739764333E0,-3.997441672E-2,1.065804202E-2,-9.360515177E-2,1.023399838E-1
7.749752333E0,-4.808989523E-2,-1.151038562E-2,-6.486491740E-2,8.156337726E-2
7.759739333E0,-2.894423825E-2,-3.329910971E-2,-1.126162040E-1,1.209504404E-1
7.769727333E0,-5.344975003E-2,-2.967369210E-2,2.345142782E-2,6.547803638E-2
7.779715333E0,-2.852967523E-2,-9.868661058E-4,-1.290807939E-1,1.321997262E-1
7.789702333E0,2.551420444E-2,-8.880088753E-3,-1.605160099E-1,1.627735238E-1
7.799690333E0,-3.356838997E-2,-4.670688712E-2,-6.490409374E-4,5.752209457E-2
7.809678333E0,-1.573444847E-2,-4.389031531E-2,-4.136437297E-2,6.232931893E-2
7.819665333E0,4.486579990E-3,1.264542155E-2,-2.370110393E-2,2.723560929E-2
7.829653333E0,-2.738694199E-3,-1.104218125E-2,4.290686846E-3,1.215895581E-2
7.839641333E0,-2.906441452E-2,-4.531839724E-2,-4.091472208E-2,6.762035051E-2
7.849628333E0,-3.709949838E-2,-2.175194144E-2,-7.893565714E-2,8.989080990E-2
7.859616333E0,6.352086179E-4,5.268505756E-3,-7.639036417E-2,7.657446298E-2
7.869604333E0,-7.496870505E-3,-1.877023833E-2,6.267045736E-2,6.584915444E-2
7.879591333E0,-1.017471712E-2,-1.493817419E-3,1.222535849E-2,1.597547336E-2
7.889579333E0,6.078415930E-3,6.865839448E-3,-9.584989786E-2,9.628753716E-2
7.899566333E0,-8.728335234E-3,-2.150099311E-2,-4.600355387E-2,5.152478538E-2
7.909554333E0,-1.806161746E-2,3.451867215E-3,-5.977433145E-2,6.253885283E-2
7.919542333E0,-1.265325818E-2,1.224291384E-2,2.794325888E-2,3.302755817E-2
7.929529333E0,-2.043945851E-2,3.045140376E-2,-1.546647012E-2,3.980290383E-2
7.939517333E0,-7.558074407E-3,-9.188945079E-3,-1.546647012E-2,1.951340305E-2
7.949505333E0,-2.316320348E-2,-2.965543326E-3,9.275789022E-2,9.565225895E-2
7.959492333E0,1.500894834E-2,3.217665672E-2,-5.842830241E-2,6.837011255E-2
7.969480333E0,2.021471530E-2,2.658375612E-2,6.521458089E-2,7.326849504E-2
7.979468333E0,-2.922319840E-2,9.993969630E-3,1.807736886E-1,1.833930239E-1
7.989455333E0,-5.740974485E-3,3.900503973E-3,5.623267293E-2,5.665938778E-2
7.999443333E0,8.043000447E-3,5.779623210E-2,4.650290608E-2,7.461644976E-2
8.009431333E0,-1.662170178E-2,3.376360475E-3,3.078500569E-2,3.514821980E-2
8.019418333E0,-3.988970061E-2,-3.177903920E-2,3.228189290E-2,6.035906027E-2
8.029406333E0,-3.209226724E-2,-1.011889220E-2,5.742959797E-2,6.656173314E-2
8.039394333E0,6.071671075E-4,-1.423995725E-3,-5.992635906E-2,5.994635039E-2
8.049381333E0,-2.604473877E-2,-3.472158881E-2,-4.375939250E-2,6.163441878E-2
8.059369333E0,-4.544458289E-2,-2.830555328E-2,-4.106558025E-2,6.747441250E-2
8.069357333E0,-1.239144225E-2,-1.563402940E-2,-1.431532878E-1,1.445366200E-1
8.079344333E0,-2.528875317E-2,-3.717298372E-2,-8.956414104E-2,1.002152040E-1
8.089332333E0,-3.759229075E-2,-2.730768938E-2,-4.944756389E-2,6.785242662E-2
8.099320333E0,-3.198151503E-2,-1.341926856E-3,-7.878596842E-2,8.504026630E-2
8.109307333E0,-2.928064958E-2,-2.484516420E-2,-1.656054264E-1,1.699993997E-1
8.119295333E0,-3.231789210E-2,-6.190478275E-2,-6.666118205E-2,9.654201919E-2
8.129283333E0,-5.142349794E-2,-4.384160527E-2,4.201282918E-2,7.957097655E-2
8.139270333E0,-1.787537451E-2,2.710892516E-3,-7.474320352E-2,7.689879339E-2
8.149258333E0,-8.655080586E-3,9.550145406E-3,-5.513456583E-2,5.662098592E-2
8.159246333E0,-4.535565496E-2,-2.415117051E-2,1.458973861E-1,1.546818080E-1
8.169233333E0,-3.122167393E-2,-3.439020471E-2,9.830338955E-3,4.747751749E-2
8.179221333E0,1.591033089E-2,2.035976964E-2,-1.292310673E-1,1.317889510E-1
8.189209333E0,-5.301818897E-3,3.731181398E-3,-3.028740764E-2,3.097350577E-2
8.199196333E0,-3.956697542E-2,-2.970419812E-2,4.620411336E-2,6.769567949E-2
8.209184333E0,-4.078842680E-2,-2.506461523E-3,-3.657374918E-2,5.484174723E-2
8.219172333E0,1.145399425E-2,2.617580776E-2,-9.704857707E-2,1.011671548E-1
8.229159333E0,-3.583370182E-3,-1.128731435E-2,-7.683826089E-3,1.411684067E-2
8.239147333E0,-6.562104004E-3,4.826150187E-3,-6.561277628E-2,6.611648316E-2
8.249135333E0,1.119047212E-2,1.148006918E-2,-5.079300821E-2,5.326301097E-2
8.259121833E0,3.142912674E-3,1.503762254E-3,3.722395957E-2,3.738666028E-2
8.269109833E0,-9.081815409E-3,2.034540970E-3,3.183575034E-2,3.316826387E-2
8.279097833E0,-5.524280327E-3,-8.675742270E-3,5.399026573E-2,5.496121333E-2
8.289084833E0,7.097236156E-3,1.932994934E-2,-1.037816459E-1,1.058047623E-1
8.299072833E0,-7.273116291E-3,-1.401497649E-2,4.471014977E-2,4.741640306E-2
8.309060833E0,-3.593608062E-2,-1.273869149E-2,2.050267696E-1,2.085417282E-1
8.319047833E0,1.503170680E-2,2.235763076E-2,-2.773860633E-2,3.866841274E-2
8.329035833E0,1.622207657E-2,2.137975474E-2,1.597108483E-2,3.123019743E-2
8.339023833E0,-3.669424751E-2,1.812170902E-3,9.665272057E-2,1.033997106E-1
8.349010833E0,-5.279441876E-4,1.162893792E-2,-3.088265419E-2,3.300377633E-2
8.358998833E0,-1.064855629E-3,5.121620044E-2,-1.097686100E-1,1.211337313E-1
8.368986833E0,-2.032927961E-2,1.356009281E-2,-3.387642860E-2,4.177042185E-2
8.378973833E0,-5.890395513E-2,-3.411409965E-2,4.366349816E-2,8.086994990E-2
8.388961833E0,-2.160672493E-2,-1.501966290E-2,-1.633560026E-1,1.654618518E-1
8.398949833E0,1.065846914E-2,-1.684235651E-2,-2.253265482E-1,2.262063688E-1
8.408936833E0,-3.440401876E-2,-3.442173400E-2,-4.465284705E-2,6.604823259E-2
8.418924833E0,-2.674023766E-2,-1.208912521E-2,1.002212763E-3,2.936310080E-2
8.428912833E0,-1.077531981E-2,7.892327292E-3,-1.180003202E-1,1.187538290E-1
8.438899833E0,-2.232918268E-2,-3.618206796E-2,-6.695588171E-2,7.931471829E-2
8.448887833E0,-1.094856413E-2,-4.894848119E-2,3.108964562E-2,5.901178639E-2
8.458875833E0,-1.046558869E-2,1.524117873E-3,-4.165907264E-2,4.298057485E-2
8.468862833E0,-1.500805070E-2,8.497790485E-3,-7.623658240E-2,7.816310207E-2
8.478850833E0,-3.190659530E-2,-6.066188854E-2,6.042980433E-2,9.137645646E-2
8.488838833E0,-5.194373111E-2,-4.175282452E-2,6.387322962E-2,9.231055747E-2
8.498825833E0,-8.588143671E-4,-3.246837796E-3,-7.069751501E-2,7.077724314E-2
8.508813833E0,5.978732323E-3,-2.079453754E-2,-6.201673865E-2,6.568282808E-2
8.518800833E0,-3.023578997E-2,-2.854597891E-2,9.021669030E-2,9.933844732E-2
8.528788833E0,-2.253028579E-2,-2.063562575E-2,-9.476582408E-3,3.198825475E-2
8.538776833E0,-1.035236740E-2,6.014523678E-3,-4.854592323E-2,5.000052668E-2
8.548763833E0,-1.085848503E-3,1.011560999E-2,2.165925622E-2,2.392964714E-2
8.558751833E0,-2.894641496E-2,-1.760966652E-2,3.363435388E-2,4.774164906E-2
8.568739833E0,-3.502050487E-2,-6.642188018E-3,-1.039301652E-1,1.098728067E-1
8.578727833E0,-2.117411319E-2,-7.798721592E-3,-8.536876380E-2,8.830056037E-2
8.588714833E0,-1.862529590E-2,-1.719501442E-2,1.494928390E-1,1.516267756E-1
8.598702833E0,-1.190471865E-2,2.354282254E-2,7.629446983E-2,8.072690349E-2
8.608689833E0,3.944750950E-3,8.903484468E-3,-6.291604042E-2,6.366522786E-2
8.618677833E0,1.170308792E-3,-1.811777129E-2,8.186101913E-3,1.991571047E-2
8.628665833E0,-1.275330953E-2,-6.673134863E-5,9.276022911E-2,9.363285461E-2
8.638652833E0,-1.281307903E-2,1.121824868E-2,1.268892574E-1,1.280269806E-1
8.648640833E0,1.047338650E-2,1.652501487E-2,-6.782770157E-3,2.070685665E-2
8.658628833E0,-1.389340237E-2,-1.130709210E-2,2.899283409E-2,3.408021992E-2
8.668615833E0,-4.275220960E-2,-1.758057434E-2,4.635672569E-2,6.546582343E-2
8.678603833E0,1.623484679E-2,1.814615769E-2,-1.621596622E-1,1.639774660E-1
8.688591833E0,-3.197883354E-3,2.313285506E-2,-6.935324013E-2,7.317941895E-2
8.698578833E0,-2.515164053E-2,-3.292023526E-3,4.411139488E-2,5.088474819E-2
8.708566833E0,1.678801852E-3,6.620530479E-3,-8.551962197E-2,8.579193168E-2
8.718554833E0,8.542601627E-3,2.496275491E-2,-1.533274430E-1,1.555809113E-1
8.728541833E0,-8.315693114E-3,5.994131514E-3,-1.257847184E-1,1.262017264E-1
8.738529833E0,-3.840951908E-2,-2.424185260E-2,-8.877242804E-3,4.627919634E-2
8.748517833E0,-2.212900691E-2,-1.159249561E-2,-9.300230384E-2,9.629905202E-2
8.758504833E0,3.431406529E-3,-1.783043546E-2,-1.024326932E-1,1.040295901E-1
8.768492833E0,-3.229731721E-2,-3.255937297E-2,3.962248743E-2,6.060669086E-2
8.778480833E0,-1.019579222E-2,-1.209379157E-2,-5.902179480E-2,6.110471532E-2
8.788467833E0,4.600349448E-3,-6.600480925E-3,-5.123856604E-2,5.186636881E-2
8.798455833E0,-2.593955055E-2,-2.445053196E-2,1.015942025E-1,1.076664794E-1
8.808443833E0,-1.857172079E-2,-2.892340983E-2,9.500848353E-2,1.010350652E-1
8.818430833E0,-1.346056680E-2,9.453010820E-3,1.881692469E-2,2.499245740E-2
8.828418833E0,-1.257534175E-2,-2.205176884E-3,-1.839534044E-3,1.289906627E-2
8.838406833E0,-1.717960381E-2,-5.638763328E-2,3.932427943E-2,7.085974123E-2
8.848393833E0,-3.376484500E-2,-4.619655767E-2,-1.840118766E-3,5.725008939E-2
8.858381833E0,-8.765873902E-3,-2.497388517E-2,-3.851327062E-2,4.673122617E-2
8.868369833E0,-2.354498098E-2,-2.178786984E-2,5.494628549E-3,3.254640294E-2
8.878356833E0,-2.263358050E-2,-2.144069369E-2,4.157019496E-2,5.196213450E-2
8.888344833E0,-6.646176002E-3,-2.328975687E-2,-5.842303991E-2,6.324425684E-2
8.898332833E0,5.068373380E-3,-6.422727853E-3,-9.644397497E-2,9.679039286E-2
8.908319833E0,-7.054779888E-3,-9.860130062E-3,4.665844202E-2,4.820790699E-2
8.918307833E0,-2.424509598E-2,-1.322586505E-2,6.072859704E-2,6.671364691E-2
8.928295833E0,-2.633417594E-2,-5.221988414E-3,-6.575895667E-2,7.102815194E-2
8.938282833E0,-4.081474840E-2,-6.333699427E-3,1.701890588E-2,4.467216799E-2
8.948270833E0,-2.471037218E-2,-2.238794035E-2,2.151073694E-2,3.968040032E-2
8.958258833E0,-1.596171102E-3,-1.836952133E-2,-3.177844763E-2,3.674039752E-2
8.968245833E0,-8.342069539E-3,3.012190859E-3,5.309447229E-2,5.383016260E-2
8.978233833E0,-2.810788770E-2,-5.162004204E-3,4.351322472E-2,5.205862430E-2
8.988221833E0,-7.242457238E-3,-4.546235295E-3,2.614991784E-2,2.751253615E-2
8.998208833E0,3.240693652E-3,1.064035191E-2,-7.039989173E-2,7.127316424E-2
9.008196833E0,-2.450239174E-3,1.655611703E-2,-9.884074867E-2,1.002477046E-1
